Title,Journal,PubDate,PubmedID,Url,Abstract
Correlation of protein and gene expression profiles of inflammatory proteins after endotoxin challenge in human subjects.,DNA Cell Biol, 2005 Jul,16008510,https://pubmed.ncbi.nlm.nih.gov/16008510/,dministration of endotoxin (LPS) in humans results in profound physiological responses， including activation of peripheral blood mononuclear cells and the release of inflammatory factors. The time course of the response of selected inflammatory proteins was examined in healthy subjects (n = 6) administered a single intravenous dose of the purified derivative of endotoxin (3.0 ng/kg). Microarray analysis demonstrated changes in the expression of a number of genes， which were confirmed in separate in vitro endotoxin stimulation experiments. Subsequent TaqMan analysis of genes of interest indicated time-dependent changes in the expression of many of these genes. This included pre-B cell enhancing factor， which was identified on microarray analysis as being markedly upregulated following endotoxin stimulation. Protein expression of the genes examined by TaqMan analysis was measured and demonstrated the appearance of tumor necrosis factor (TNF)-alpha and sTNF-R proteins in the plasma beginning within 1 h after dosing， followed by other cytokines/ inflammatory markers (e.g.， IL-1ra， G-CSF， IL-6， IL-8， and IL-10) and suppressors of cytokine signaling (SOCS-1 and SOCS-3). In general， cytokine protein expression correlated well with gene expression; however， the temporal profile of expression of some genes did not correlate well with the protein data. For many of these proteins， the lack of correlation was attributable to alternate tissue sources， which were demonstrated on TaqMan analysis. Principal component analysis indicated that cytokines could be grouped according to their temporal pattern of response， with most transcript levels returning to baseline 24 h following endotoxin administration. The combination of cDNA microarray and TaqMan analysis to identify and quantify changes in gene expression， along with the analysis of protein expression， can be useful in investigating inflammatory and other diseases.
Colorectal cancer cell lines are representative models of the main molecular subtypes of primary cancer.,Cancer Res, 2014 Jun 15,24755471,https://pubmed.ncbi.nlm.nih.gov/24755471/,Human colorectal cancer cell lines are used widely to investigate tumor biology， experimental therapy， and biomarkers. However， to what extent these established cell lines represent and maintain the genetic diversity of primary cancers is uncertain. In this study， we profiled 70 colorectal cancer cell lines for mutations and DNA copy number by whole-exome sequencing and SNP microarray analyses， respectively. Gene expression was defined using RNA-Seq. Cell line data were compared with those published for primary colorectal cancers in The Cancer Genome Atlas. Notably， we found that exome mutation and DNA copy-number spectra in colorectal cancer cell lines closely resembled those seen in primary colorectal tumors. Similarities included the presence of two hypermutation phenotypes， as defined by signatures for defective DNA mismatch repair and DNA polymerase ε proofreading deficiency， along with concordant mutation profiles in the broadly altered WNT， MAPK， PI3K， TGFβ， and p53 pathways. Furthermore， we documented mutations enriched in genes involved in chromatin remodeling (ARID1A， CHD6， and SRCAP) and histone methylation or acetylation (ASH1L， EP300， EP400， MLL2， MLL3， PRDM2， and TRRAP). Chromosomal instability was prevalent in nonhypermutated cases， with similar patterns of chromosomal gains and losses. Although paired cell lines derived from the same tumor exhibited considerable mutation and DNA copy-number differences， in silico simulations suggest that these differences mainly reflected a preexisting heterogeneity in the tumor cells. In conclusion， our results establish that human colorectal cancer lines are representative of the main subtypes of primary tumors at the genomic level， further validating their utility as tools to investigate colorectal cancer biology and drug responses.
Characterization of the origin recognition complex (ORC) from a higher plant， rice (Oryza sativa L.).,Gene, 2005 Jun 20,15939553,https://pubmed.ncbi.nlm.nih.gov/15939553/,
N-ras-induced growth suppression of myeloid cells is mediated by IRF-1.,Cancer Res, 2005 Feb 1,15705876,https://pubmed.ncbi.nlm.nih.gov/15705876/,
Analysis of Wnt pathway genes during ex vivo expansion and neutrophil differentiation of umbilical-cord-blood-derived CD34 cells.,Vox Sang, 2010 Apr,20059757,https://pubmed.ncbi.nlm.nih.gov/20059757/,
Microarray analysis reveals glucocorticoid-regulated survival genes that are associated with inhibition of apoptosis in breast epithelial cells.,Cancer Res, 2004 Mar 1,14996737,https://pubmed.ncbi.nlm.nih.gov/14996737/,
miR-181 subunits enhance the chemosensitivity of temozolomide by Rap1B-mediated cytoskeleton remodeling in glioblastoma cells.,Med Oncol, 2014 Apr,24573637,https://pubmed.ncbi.nlm.nih.gov/24573637/,
RNA-Seq Explores the Mechanism of Oxygen-Boosted Sonodynamic Therapy Based on All-in-One Nanobubbles to Enhance Ferroptosis for the Treatment of HCC.,Int J Nanomedicine, 2022 Jan 7,35027829,https://pubmed.ncbi.nlm.nih.gov/35027829/,"Background:The combination of sonodynamic therapy and oxygenation strategy is widely used in cancer treatment. However， due to the complexity， heterogeneity and irreversible hypoxic environment produced by hepatocellular carcinoma (HCC) tissues， oxygen-enhancing sonodynamic therapy (SDT) has failed to achieve the desired results. With the emergence of ferroptosis with reactive oxygen species (ROS) cytotoxicity， this novel cell death method has attracted widespread attention.Methods:In this study， nanobubbles (NBs) were connected with the sonosensitizer Indocyanine green (ICG) to construct a 2-in-1 nanoplatform loaded with RAS-selective lethal (RSL3， ferroptosis promoter) (RSL3@O2-ICG NBs)， combined with oxygen-enhanced SDT and potent ferroptosis. In addition， nanobubbles (NBs) combined with low-frequency ultrasound (LFUS) are called ultrasound-targeted nanobubble destruction (UTND) to ensure specific drug release and improve safety.Results:MDA/GSH and other related experimental results show that RSL3@O2-ICG NBs can enhance SDT and ferroptosis. Through RNA sequencing (RNA-seq)， the differential expression of LncRNA and mRNA before and after synergistic treatment was identified， and then GO and KEGG pathways were used to enrich and analyze target genes and pathways related ferroptosis sensitivity. We found that they were significantly enriched in the ferroptosis-related pathway MAPK cascade and cell proliferation. Then， we searched for the expression of differentially expressed genes in the TCGA Hepatocellular carcinoma cohort. At the same time， we evaluated the proportion of immune cell infiltration and the identification of co-expression network modules and related prognostic analysis. We found that it was significantly related to the tumor microenvironment of hepatocellular carcinoma. The prognostic risk genes ""SLC37A2"" and ""ITGB7"" may represent new hepatocellular carcinoma ferroptosis-inducing markers and have guiding significance for treating hepatocellular carcinoma.Conclusion:The therapeutic effect of the in vitro synergistic treatment has been proven to be significant， revealing the prospect of 2-in-1 nanobubbles combined with SDT and ferroptosis in treating HCC.Keywords:HCC; RSL3; ferroptosis; sonodynamic therapy; synergistic therapy."
Application of genomics to breakthroughs in the cosmetic treatment of skin ageing and discoloration.,Br J Dermatol, 2012 Jun,22670614,https://pubmed.ncbi.nlm.nih.gov/22670614/,
Liposomal doxorubicin attenuates cardiotoxicity via induction of interferon-related DNA damage resistance.,Cardiovasc Res, 2020 Apr 1,31346605,https://pubmed.ncbi.nlm.nih.gov/31346605/,ims:The clinical application of doxorubicin (DOX) is severely compromised by its cardiotoxic effects， which limit the therapeutic index and the cumulative dose. Liposomal encapsulation of DOX (Myocet®) provides a certain protective effect against cardiotoxicity by reducing myocardial drug accumulation. We aimed to evaluate transcriptomic responses to anthracyclines with different cardiotoxicity profiles in a translational large animal model for identifying potential alleviation strategies.Methods and results:We treated domestic pigs with either DOX， epirubicin (EPI)， or liposomal DOX and compared the cardiac， laboratory， and haemodynamic effects with saline-treated animals. Cardiotoxicity was encountered in all groups， reflected by an increase of plasma markers N-terminal pro-brain-natriuretic peptide and Troponin I and an impact on body weight. High morbidity of EPI-treated animals impeded further evaluation. Cardiac magnetic resonance imaging with gadolinium late enhancement and transthoracic echocardiography showed stronger reduction of the left and right ventricular systolic function and stronger myocardial fibrosis in DOX-treated animals than in those treated with the liposomal formulation. Gene expression profiles of the left and right ventricles were analysed by RNA-sequencing and validated by qPCR. Interferon-stimulated genes (ISGs)， linked to DNA damage repair and cell survival， were downregulated by DOX， but upregulated by liposomal DOX in both the left and right ventricle. The expression of cardioprotective translocator protein (TSPO) was inhibited by DOX， but not its liposomal formulation. Cardiac fibrosis with activation of collagen was found in all treatment groups.Conclusions:All anthracycline-derivatives resulted in transcriptional activation of collagen synthesis and processing. Liposomal packaging of DOX-induced ISGs in association with lower cardiotoxicity， which is of high clinical importance in anticancer treatment. Our study identified potential mechanisms for rational development of strategies to mitigate anthracycline-induced cardiomyopathy.Keywords:RNA-seq; Anthracyclines; Cardiotoxicity; DNA damage response; Large animal model; Liposomal doxorubicin.
Cytotoxicity of Thymus vulgaris essential oil towards human oral cavity squamous cell carcinoma.,Anticancer Res, 2011 Jan,21273584,https://pubmed.ncbi.nlm.nih.gov/21273584/,Background:Oral cavity squamous cell carcinoma (OCSCC) accounts for 2% to 3% of all malignancies and has a high mortality rate. The majority of anticancer drugs are of natural origin. However， it is unknown whether the medicinal plant Thymus vulgaris L. (thyme) is cytotoxic towards head and neck squamous cell carcinoma (HNSCC).Materials and methods:Cytotoxicity of thyme essential oil was investigated on the HNSCC cell line， UMSCC1. The IC₅₀ of thyme essential oil extract was 369 μg/ml. Moreover， we performed pharmacogenomics analyses.Results:Genes involved in the cell cycle， cell death and cancer were involved in the cytotoxic activity of thyme essential oil at the transcriptional level. The three most significantly regulated pathways by thyme essential oil were interferon signaling， N-glycan biosynthesis and extracellular signal-regulated kinase 5 (ERK5) signaling.Conclusion:Thyme essential oil inhibits human HNSCC cell growth. Based on pharmacogenomic approaches， novel insights into the molecular mode of anticancer activity of thyme are presented.
Linezolid， vancomycin and daptomycin modulate cytokine production， Toll-like receptors and phagocytosis in a human in vitro model of sepsis.,J Antibiot (Tokyo), 2015 Aug,25735844,https://pubmed.ncbi.nlm.nih.gov/25735844/,Conventional antibiotics exhibit immunomodulatory properties beneficial in the treatment of sepsis. Antibiotic-resistant Gram-positive bacteria have become a problem in sepsis therapy， giving rise to increased use of last-resort antibiotics; for example， linezolid (LIN)， vancomycin (VAN) and daptomycin (DAP). As the immunomodulatory properties of these antibiotics in treating sepsis are unknown， this study examined the effect of VAN， LIN and DAP on the immune response under sepsis-like conditions in vitro. Lipopolysaccharide (LPS)-activated THP-1 monocytes were incubated with LIN， VAN or DAP. Gene expression of cytokines (TNFα， IL-1β， IL-6， IL-10) and Toll-like receptors (TLR1， 2， 4， 6， 7 and 9) was monitored and phagocytosis was determined following coincubation with E. coli. The antibiotics differentially modulated the gene expression of the investigated cytokines. While LIN and VAN upregulated the expression of all TLRs， DAP downregulated mRNA levels of TLR1， TLR2 and TLR6， which recognize pathogen-associated molecular patterns from Gram-positive bacteria. In addition， LIN inhibited， whereas VAN promoted the phagocytic activity of monocytes. Our results suggest that LIN and VAN possess pro-inflammatory properties， whereas DAP might reduce the immune response to Gram-positive bacteria in sepsis. Furthermore， VAN might be beneficial in the prevention of Gram-negative infections by increasing the phagocytosis of E. coli.
Global promoter methylation analysis reveals novel candidate tumor suppressor genes in natural killer cell lymphoma.,Clin Cancer Res, 2015 Apr 1,25614448,https://pubmed.ncbi.nlm.nih.gov/25614448/,
Gene expression correlations in human cancer cell lines define molecular interaction networks for epithelial phenotype.,PLoS One, 2014 Jun 18,24940735,https://pubmed.ncbi.nlm.nih.gov/24940735/,
Berberine induces apoptosis via the mitochondrial pathway in liver cancer cells.,Oncol Rep, 2013 Sep,23784371,https://pubmed.ncbi.nlm.nih.gov/23784371/,Current chemotherapeutic strategies for liver cancer have limitations. Thus， the demand for complementary medicine is warranted. We evaluated the antitumor potential of berberine， a naturally bioactive phytochemical from Coptis chinensis Franch against Huh7 cancer cells and WRL68 liver cells. The antitumor activity of berberine was evaluated by flow cytometry. The caspase-dependent pathway was assessed using western blot analysis. Results showed that berberine induced the apoptosis of liver cancer cells through procaspase-9， and its effector caspases， procaspase-3 and procaspase-7. Flow cytometry revealed that berberine caused cell cycle arrest at the M/G1 phase. The results of reverse transcription-polymerase chain reaction showed that berberine increased the expression of Bax， which resulted in the activation of the caspase cascade. The present findings demonstrated that berberine induces the apoptosis of Huh7 cells via the mitochondrial pathway.
Evaluation of estrogen receptor alpha activation by glyphosate-based herbicide constituents.,Food Chem Toxicol, 2017 Oct,28711546,https://pubmed.ncbi.nlm.nih.gov/28711546/,
DcR3 binds to ovarian cancer via heparan sulfate proteoglycans and modulates tumor cells response to platinum with corresponding alteration in the expression of BRCA1.,BMC Cancer, 2012 May 14,22583667,https://pubmed.ncbi.nlm.nih.gov/22583667/,
miR-337-3p and its targets STAT3 and RAP1A modulate taxane sensitivity in non-small cell lung cancers.,PLoS One, 2012,22723956,https://pubmed.ncbi.nlm.nih.gov/22723956/,
Genome-wide expression profiling-based copy number variations and colorectal cancer risk in Chinese.,Mol Carcinog, 2019 Jul,31001878,https://pubmed.ncbi.nlm.nih.gov/31001878/,
DLX6-AS1 activated by H3K4me1 enhanced secondary cisplatin resistance of lung squamous cell carcinoma through modulating miR-181a-5p/miR-382-5p/CELF1 axis.,Sci Rep, 2021 Oct 25,34697393,https://pubmed.ncbi.nlm.nih.gov/34697393/,
Molecular basis for estrogen receptor alpha deficiency in BRCA1-linked breast cancer.,J Natl Cancer Inst, 2007 Nov 21,18000219,https://pubmed.ncbi.nlm.nih.gov/18000219/,
Characterization of caspase-dependent and caspase-independent deaths in glioblastoma cells treated with inhibitors of the ubiquitin-proteasome system.,Mol Cancer Ther, 2009 Nov,19887551,https://pubmed.ncbi.nlm.nih.gov/19887551/,
Evasion of a single-step， chemotherapy-induced senescence in breast cancer cells: implications for treatment response.,Clin Cancer Res, 2005 Apr 1,15814644,https://pubmed.ncbi.nlm.nih.gov/15814644/,
Role of ISGF3 in modulating the anti-hepatitis B virus activity of interferon-alpha in vitro.,J Gastroenterol Hepatol, 2008 Nov,17559358,https://pubmed.ncbi.nlm.nih.gov/17559358/,
Comparison of growth inhibition profiles and mechanisms of apoptosis induction in human colon cancer cell lines by isothiocyanates and indoles from Brassicaceae.,Mutat Res, 2006 Jul 25,16500682,https://pubmed.ncbi.nlm.nih.gov/16500682/,
Characterization of TLR9 responsiveness in cell subsets derived from in vitro pDC differentiation of hematopoietic stem and progenitor cells.,Front Immunol, 2025 Mar 27,40213544,https://pubmed.ncbi.nlm.nih.gov/40213544/,
Salidroside exhibits anti-dengue virus activity by upregulating host innate immune factors.,Arch Virol, 2016 Dec,27581807,https://pubmed.ncbi.nlm.nih.gov/27581807/,
A novel CDK inhibitor， CYC202 (R-roscovitine)， overcomes the defect in p53-dependent apoptosis in B-CLL by down-regulation of genes involved in transcription regulation and survival.,Blood, 2005 Jun 1,15692065,https://pubmed.ncbi.nlm.nih.gov/15692065/,
Establishment and characterization of a bladder cancer cell line with enhanced doxorubicin resistance by mevalonate pathway activation.,Tumour Biol, 2015 May,25566959,https://pubmed.ncbi.nlm.nih.gov/25566959/,
Phenotypic and transcriptional profile correlates with functional plasticity of antigen-specific CD4+ T cells.,Immunol Cell Biol, 2014 Feb,24296812,https://pubmed.ncbi.nlm.nih.gov/24296812/,
The Connectivity Map: using gene-expression signatures to connect small molecules， genes， and disease.,Science, 2006 Sep 29,17008526,https://pubmed.ncbi.nlm.nih.gov/17008526/,
Genome-wide analysis of aromatase inhibitor-resistant， tamoxifen-resistant， and long-term estrogen-deprived cells reveals a role for estrogen receptor.,Cancer Res, 2008 Jun 15,18559539,https://pubmed.ncbi.nlm.nih.gov/18559539/,
Comparison of cell-surface TFPIalpha and beta.,J Thromb Haemost, 2005 Dec,16246254,https://pubmed.ncbi.nlm.nih.gov/16246254/,
Targeted proteasome inhibition by Velcade induces apoptosis in human mesothelioma and breast cancer cell lines.,Cancer Chemother Pharmacol, 2010 Aug,19960346,https://pubmed.ncbi.nlm.nih.gov/19960346/,
Depletion of embryonic stem cell signature by histone deacetylase inhibitor in NCCIT cells: involvement of Nanog suppression.,Cancer Res, 2009 Jul 15,19567677,https://pubmed.ncbi.nlm.nih.gov/19567677/,
Impact of Preservation Solutions on the Trichogenicity of Hair Micrografts Ascertained by Dermal Papilla Gene Expression.,Dermatol Surg, 2019 Dec,30865019,https://pubmed.ncbi.nlm.nih.gov/30865019/,
Multiple myeloma exhibits novel dependence on GLUT4， GLUT8， and GLUT11: implications for glucose transporter-directed therapy.,Blood, 2012 May 17,22452979,https://pubmed.ncbi.nlm.nih.gov/22452979/,
Identification of an IL-22-Dependent Gene Signature as a Pharmacodynamic Biomarker.,Int J Mol Sci, 2021 Jul 30,34360971,https://pubmed.ncbi.nlm.nih.gov/34360971/,
Neuronal Uptake and Neuroprotective Properties of Curcumin-Loaded Nanoparticles on SK-N-SH Cell Line: Role of Poly(lactide-co-glycolide) Polymeric Matrix Composition.,Mol Pharm, 2016 Feb 1,26618861,https://pubmed.ncbi.nlm.nih.gov/26618861/,
Autotaxin is expressed in FLT3-ITD positive acute myeloid leukemia and hematopoietic stem cells and promotes cell migration and proliferation.,Exp Hematol, 2013 May,23377000,https://pubmed.ncbi.nlm.nih.gov/23377000/,
Serine/threonine kinases 31(STK31) may be a novel cellular target gene for the HPV16 oncogene E7 with potential as a DNA hypomethylation biomarker in cervical cancer.,Virol J, 2016 Apr 5,27044426,https://pubmed.ncbi.nlm.nih.gov/27044426/,
Diabetogenic Effects of Immunosuppression: An Integrative Analysis.,Transplantation, 2020 Jan,31283677,https://pubmed.ncbi.nlm.nih.gov/31283677/,
The Role of Tumor Microenvironment in Chemoresistance: 3D Extracellular Matrices as Accomplices.,Int J Mol Sci, 2018 Sep 20,30241395,https://pubmed.ncbi.nlm.nih.gov/30241395/,
Long-term exposure to gefitinib induces acquired resistance through DNA methylation changes in the EGFR-mutant PC9 lung cancer cell line.,Int J Oncol, 2015 Jan,25353970,https://pubmed.ncbi.nlm.nih.gov/25353970/,This study was designed to identify epigenetically regulated genes and to clarify the contribution of epige-netic alteration to acquired resistance to epidermal growth factor receptor‑tyrosine kinase inhibitors (EGFR‑TKIs). We established a gefitinib‑resistant lung cancer cell line， PC9， which was originally gefitinib‑sensitive， by serial long‑term exposure to gefitinib. RNA and DNA were collected from both gefitinib‑sensitive and ‑resistant PC9 cells， and comprehensive DNA methylation and mRNA expression analyses were performed using Infinium HumanMethylation27 Bead Arrays and Agilent SurePrint G3 Human Gene Expression 8x60K Array， respectively. DNA methylation was increased in 640 genes in gefitinib‑resistant cells compared to parental cells. Among them， we selected 29 candidate genes that presented a decrease in mRNA expression in resistant PC9. We further studied four of the selected genes (C10orf116， IGFBP3， KL， and S100P) and found that KL or S100P silencing by siRNA induced a decrease in gefitinib sensitivity compared to that in the negative control in PC9. In conclusion， KL and S100P could be potential targets to overcome resistance to EGFR‑TKIs.
The key genes underlying pathophysiology association between the type 2-diabetic and colorectal cancer.,J Cell Physiol, 2018 Nov,29319171,https://pubmed.ncbi.nlm.nih.gov/29319171/,
Tumor necrosis factor-alpha related gene response to Epothilone B in ovarian cancer.,Gynecol Oncol, 2004 Apr,15047209,https://pubmed.ncbi.nlm.nih.gov/15047209/,
Combination of Compound Kushen Injection and cisplatin shows synergistic antitumor activity in p53-R273H/P309S mutant colorectal cancer cells through inducing apoptosis.,J Ethnopharmacol, 2022 Jan 30,34597653,https://pubmed.ncbi.nlm.nih.gov/34597653/,
Evaluation of a systems biology approach to identify pharmacological correctors of the mutant CFTR chloride channel.,J Cyst Fibros, 2016 Jul,26971626,https://pubmed.ncbi.nlm.nih.gov/26971626/,
Rapalogs can promote cancer cell stemness in vitro in a Galectin-1 and H-ras-dependent manner.,Oncotarget, 2017 Jul 4,28562352,https://pubmed.ncbi.nlm.nih.gov/28562352/,
[Comparative analysis of gene expression in normal and cancer human prostate cell lines].,Ukr Biochem J, 2014 Mar-Apr,24868918,https://pubmed.ncbi.nlm.nih.gov/24868918/,
The association of CCND1 overexpression and cisplatin resistance in testicular germ cell tumors and other cancers.,Am J Pathol, 2010 Jun,20395447,https://pubmed.ncbi.nlm.nih.gov/20395447/,
The orally available， synthetic ether lipid edelfosine inhibits T cell proliferation and induces a type I interferon response.,PLoS One, 2014 Mar 25,24667731,https://pubmed.ncbi.nlm.nih.gov/24667731/,
CD30-activation-mediated growth inhibition of anaplastic large-cell lymphoma cell lines: apoptosis or cell-cycle arrest?,Blood, 2001 Sep 1,11547770,https://pubmed.ncbi.nlm.nih.gov/11547770/,
Revealing the active ingredients and mechanisms of Xiatianwu against hepatocellular carcinoma: a study based on network pharmacology and bioinformatics.,Naunyn Schmiedebergs Arch Pharmacol, 2025 Jan,39052060,https://pubmed.ncbi.nlm.nih.gov/39052060/,
AdeABC-mediated efflux and tigecycline MICs for epidemic clones of Acinetobacter baumannii.,J Antimicrob Chemother, 2010 Aug,20554571,https://pubmed.ncbi.nlm.nih.gov/20554571/,
Multi-modal molecular programs regulate melanoma cell state.,Nat Commun, 2022 Jul 9,35810190,https://pubmed.ncbi.nlm.nih.gov/35810190/,
Drug Repurposing in Rare Diseases: An Integrative Study of Drug Screening and Transcriptomic Analysis in Nephropathic Cystinosis.,Int J Mol Sci, 2021 Nov 27,34884638,https://pubmed.ncbi.nlm.nih.gov/34884638/,
The natural compound 7-epiclusianone inhibits superoxide dismutase activity in Schistosoma mansoni.,J Helminthol, 2018 Sep,28974276,https://pubmed.ncbi.nlm.nih.gov/28974276/,
Restoration of microRNA-214 expression reduces growth of myeloma cells through positive regulation of P53 and inhibition of DNA replication.,Haematologica, 2013 Apr,23100276,https://pubmed.ncbi.nlm.nih.gov/23100276/,
Crocin induces ROS-mediated papillary thyroid cancer cell apoptosis by modulating the miR-34a-5p/PTPN4 axis in vitro.,Toxicol Appl Pharmacol, 2022 Feb 15,35085590,https://pubmed.ncbi.nlm.nih.gov/35085590/,
Gene expression signatures associated with the in vitro resistance to two tyrosine kinase inhibitors， nilotinib and imatinib.,Blood Cancer J, 2011 Aug,22829191,https://pubmed.ncbi.nlm.nih.gov/22829191/,
Antiphospholipid Antibodies and Infertility: A Gene Expression Study in Decidual Stromal Cells.,Isr Med Assoc J, 2016 Mar-Apr,27228630,https://pubmed.ncbi.nlm.nih.gov/27228630/,
BRCA1 Attenuates Progesterone Effects on Proliferation and NFκB Activation in Normal Human Mammary Epithelial Cells.,J Mammary Gland Biol Neoplasia, 2019 Sep,31104199,https://pubmed.ncbi.nlm.nih.gov/31104199/,
Comprehensive Genetic Search to Clarify the Molecular Mechanism of Drug Resistance Identifies ASCL2-LEF1/TSPAN8 Axis in Colorectal Cancer.,Ann Surg Oncol, 2019 May,30706227,https://pubmed.ncbi.nlm.nih.gov/30706227/,
Genome-Wide Immune Modulation of TLR3-Mediated Inflammation in Intestinal Epithelial Cells Differs between Single and Multi-Strain Probiotic Combination.,PLoS One, 2017 Jan 18,28099447,https://pubmed.ncbi.nlm.nih.gov/28099447/,
Nitric oxide-mediated invasion in Barrett's high-grade dysplasia and adenocarcinoma.,Carcinogenesis, 2010 Sep,20584750,https://pubmed.ncbi.nlm.nih.gov/20584750/,
P73a overexpression is associated with resistance to treatment with DNA-damaging agents in a human ovarian cancer cell line.,Cancer Res, 2001 Feb 1,11221886,https://pubmed.ncbi.nlm.nih.gov/11221886/,
LncRNA TRPC7-AS1 regulates nucleus pulposus cellular senescence and ECM synthesis via competing with HPN for miR-4769-5p binding.,Mech Ageing Dev, 2020 Sep,32585234,https://pubmed.ncbi.nlm.nih.gov/32585234/,
During hormone depletion or tamoxifen treatment of breast cancer cells the estrogen receptor apoprotein supports cell cycling through the retinoic acid receptor α1 apoprotein.,Breast Cancer Res, 2011 Feb 7,21299862,https://pubmed.ncbi.nlm.nih.gov/21299862/,
Resistance to CDK2 inhibitors is associated with selection of polyploid cells in CCNE1-amplified ovarian cancer.,Clin Cancer Res, 2013 Nov 1,24004674,https://pubmed.ncbi.nlm.nih.gov/24004674/,
Dose-Dependent Effects of Cold Atmospheric Argon Plasma on the Mesenchymal Stem and Osteosarcoma Cells In Vitro.,Int J Mol Sci, 2021 Jun 24,34202684,https://pubmed.ncbi.nlm.nih.gov/34202684/,
Identification of molecular vulnerabilities in human multiple myeloma cells by RNA interference lethality screening of the druggable genome.,Cancer Res, 2012 Feb 1,22147262,https://pubmed.ncbi.nlm.nih.gov/22147262/,
HLA class II antigen expression in colorectal carcinoma tumors as a favorable prognostic marker.,Neoplasia, 2014 Jan,24563618,https://pubmed.ncbi.nlm.nih.gov/24563618/,
CYP1A1 is overexpressed upon incubation of breast cancer cells with a polyphenolic cocoa extract.,Eur J Nutr, 2012 Jun,21822728,https://pubmed.ncbi.nlm.nih.gov/21822728/,
Induction of urokinase-type plasminogen activator， interleukin-8 and early growth response-1 by STI571 through activating mitogen activated protein kinase in human small cell lung cancer cells.,Blood Coagul Fibrinolysis, 2007 Jul,17581316,https://pubmed.ncbi.nlm.nih.gov/17581316/,
The initiative role of XPC protein in cisplatin DNA damaging treatment-mediated cell cycle regulation.,Nucleic Acids Res, 2004 Apr 23,15107491,https://pubmed.ncbi.nlm.nih.gov/15107491/,
Identification and characterization of biomarkers and their functions for Lapatinib-resistant breast cancer.,Med Oncol, 2017 May,28393315,https://pubmed.ncbi.nlm.nih.gov/28393315/,
Matrine induced G0/G1 arrest and apoptosis in human acute T-cell lymphoblastic leukemia (T-ALL) cells.,Bosn J Basic Med Sci, 2018 May 20,29045804,https://pubmed.ncbi.nlm.nih.gov/29045804/,
Integrative Analysis of Novel Ferroptosis-Related Genes Signatures as Prognostic Biomarkers in Ovarian Cancer.,Cancer Rep (Hoboken), 2025 Aug,40744688,https://pubmed.ncbi.nlm.nih.gov/40744688/,
Role of hepatitis B virus X protein in regulating LIM and SH3 protein 1 (LASP-1) expression to mediate proliferation and migration of hepatoma cells.,Virol J, 2012 Aug 16,22897902,https://pubmed.ncbi.nlm.nih.gov/22897902/,
Phenotypic reversion of invasive neurofibromin-deficient schwannoma by FTS: Ras inhibition reduces BMP4/Erk/Smad signaling.,Mol Cancer Ther, 2011 Aug,21632464,https://pubmed.ncbi.nlm.nih.gov/21632464/,
Reversal of endocrine resistance in breast cancer: interrelationships among 14-3-3zeta， FOXM1， and a gene signature associated with mitosis.,Breast Cancer Res, 2011 Jun 29,21707964,https://pubmed.ncbi.nlm.nih.gov/21707964/,
Modulation of ErbB2 blockade in ErbB2-positive cancers: the role of ErbB2 Mutations and PHLDA1.,PLoS One, 2014 Sep 19,25238247,https://pubmed.ncbi.nlm.nih.gov/25238247/,
mRNA and microRNA expression profiles of radioresistant NCI-H520 non-small cell lung cancer cells.,Mol Med Rep, 2015 Aug,25873351,https://pubmed.ncbi.nlm.nih.gov/25873351/,
Growth arrest， apoptosis， and telomere shortening of Barrett's-associated adenocarcinoma cells by a telomerase inhibitor.,Gastroenterology, 2004 May,15131795,https://pubmed.ncbi.nlm.nih.gov/15131795/,
Differential expression of microRNAs in myometrium and leiomyomas and regulation by ovarian steroids.,J Cell Mol Med, 2008 Jan-Feb,18182067,https://pubmed.ncbi.nlm.nih.gov/18182067/,
Induction of acute phase response genes in keratinocytes following exposure to oligodeoxynucleotides.,J Mol Med (Berl), 2002 Jun,12072913,https://pubmed.ncbi.nlm.nih.gov/12072913/,
Identification of synthetic lethality of PRKDC in MYC-dependent human cancers by pooled shRNA screening.,BMC Cancer, 2014 Dec 13,25495526,https://pubmed.ncbi.nlm.nih.gov/25495526/,
Biological features， gene expression profile， and mechanisms of drug resistance of two- and three-dimensional hepatocellular carcinoma cell cultures.,Pharmacol Res Perspect, 2021 Feb,33486902,https://pubmed.ncbi.nlm.nih.gov/33486902/,
Efficacy of using cancer stem cell markers in isolating and characterizing liver cancer stem cells.,Stem Cells Dev, 2013 Oct 1,23638793,https://pubmed.ncbi.nlm.nih.gov/23638793/,
High-throughput profiling of alpha interferon- and interleukin-28B-regulated microRNAs and identification of let-7s with anti-hepatitis C virus activity by targeting IGF2BP1.,J Virol, 2013 Sep,23824794,https://pubmed.ncbi.nlm.nih.gov/23824794/,
Reduced Activity of Mutant Calcium-Dependent Protein Kinase 1 Is Compensated in Plasmodium falciparum through the Action of Protein Kinase G.,mBio, 2016 Dec 6,27923926,https://pubmed.ncbi.nlm.nih.gov/27923926/,
Immune responses of bison and efficacy after booster vaccination with Brucella abortus strain RB51.,Clin Vaccine Immunol, 2015 Apr,25673305,https://pubmed.ncbi.nlm.nih.gov/25673305/,
GM-CSF/IL-3/IL-5 receptor common beta chain (CD131) expression as a biomarker of antigen-stimulated CD8+ T cells.,J Transl Med, 2008 Apr 15,18412971,https://pubmed.ncbi.nlm.nih.gov/18412971/,
