Title,Journal,PubDate,PubmedID,Url,Abstract
Epigenome-wide effects of vitamin D on asthma bronchial epithelial cells.,Epigenetics, 2019 Sep,31122150,https://pubmed.ncbi.nlm.nih.gov/31122150/,
Identification of new microtubule small-molecule inhibitors and microtubule-associated genes against triple negative breast cancer.,Am J Cancer Res, 2024 Apr 15,38726264,https://pubmed.ncbi.nlm.nih.gov/38726264/,
LAMTOR5-AS1 Regulates Chemotherapy-induced Oxidative Stress via the miR-34a-3p/SIRT1/HNF4A Axis in Osteosarcoma Cells.,Curr Med Chem, 2024 Jul 11,38994619,https://pubmed.ncbi.nlm.nih.gov/38994619/,
Integration of phytochemicals and phytotherapy into cancer precision medicine.,Oncotarget, 2017 Jul 25,28514737,https://pubmed.ncbi.nlm.nih.gov/28514737/,
Trans-chalcone increases p53 activity via DNAJB1/HSP40 induction and CRM1 inhibition.,PLoS One, 2018 Aug 17,30118500,https://pubmed.ncbi.nlm.nih.gov/30118500/,
Spermidine induces cytoprotective autophagy of female germline stem cells in vitro and ameliorates aging caused by oxidative stress through upregulated sequestosome-1/p62 expression.,Cell Biosci, 2021 Jun 7,34099041,https://pubmed.ncbi.nlm.nih.gov/34099041/,
PBRM1 Inactivation Promotes Upregulation of Human Endogenous Retroviruses in a HIF-Dependent Manner.,Cancer Immunol Res, 2022 Mar 1,35013001,https://pubmed.ncbi.nlm.nih.gov/35013001/,
Precise Targeting of miRNA Sites Restores CFTR Activity in CF Bronchial Epithelial Cells.,Mol Ther, 2020 Apr 8,32059764,https://pubmed.ncbi.nlm.nih.gov/32059764/,
WY-14643 attenuates lipid deposition via activation of the PPARα/CPT1A axis by targeting Gly335 to inhibit cell proliferation and migration in ccRCC.,Lipids Health Dis, 2022 Nov 16,36384580,https://pubmed.ncbi.nlm.nih.gov/36384580/,
Junceellolide B， a novel inhibitor of Hepatitis B virus.,Bioorg Med Chem, 2020 Aug 15,32690259,https://pubmed.ncbi.nlm.nih.gov/32690259/,
[Effect and mechanism of Compound Shougong Powder in attenuating triple-negative breast cancer progression by reversing epithelial-to-mesenchymal transition].,Zhongguo Zhong Yao Za Zhi, 2024 Jul,39099360,https://pubmed.ncbi.nlm.nih.gov/39099360/,
Transdifferentiation of MALME-3M and MCF-7 Cells toward Adipocyte-like Cells is Dependent on Clathrin-mediated Endocytosis.,Springerplus, 2012 Oct 30,23961369,https://pubmed.ncbi.nlm.nih.gov/23961369/,
Serine Metabolism Controls Dental Pulp Stem Cell Aging by Regulating the DNA Methylation of p16.,J Dent Res, 2021 Jan,32940141,https://pubmed.ncbi.nlm.nih.gov/32940141/,
Energy Stress-Mediated Cytotoxicity in Tuberous Sclerosis Complex 2-Deficient Cells with Nelfinavir and Mefloquine Treatment.,Cancers (Basel), 2018 Oct 10,30308940,https://pubmed.ncbi.nlm.nih.gov/30308940/,
All-trans retinoic acid (ATRA)-induced TFEB expression is required for myeloid differentiation in acute promyelocytic leukemia (APL).,Eur J Haematol, 2020 Mar,31811682,https://pubmed.ncbi.nlm.nih.gov/31811682/,
Identification of androgen response-related lncRNAs in prostate cancer.,Prostate, 2023 May,36760203,https://pubmed.ncbi.nlm.nih.gov/36760203/,
Three-dimensional CRISPR screening reveals epigenetic interaction with anti-angiogenic therapy.,Commun Biol, 2021 Jul 15,34267311,https://pubmed.ncbi.nlm.nih.gov/34267311/,
Tolerogenic effects of 1，25-dihydroxyvitamin D on dendritic cells involve induction of fatty acid synthesis.,J Steroid Biochem Mol Biol, 2021 Jul,33785437,https://pubmed.ncbi.nlm.nih.gov/33785437/,
Collateral sensitivity of drug-resistant ABCB5- and mutation-activated EGFR overexpressing cells towards resveratrol due to modulation of SIRT1 expression.,Phytomedicine, 2019 Jun,30921566,https://pubmed.ncbi.nlm.nih.gov/30921566/,
Medermycin Inhibits TNFα-Promoted Inflammatory Reaction in Human Synovial Fibroblasts.,Int J Mol Sci, 2023 Sep 8,37762174,https://pubmed.ncbi.nlm.nih.gov/37762174/,
Impact of apolipoprotein A1 on tumor immune microenvironment， clinical prognosis and genomic landscape in hepatocellular carcinoma.,Precis Clin Med, 2023 Sep 2,38025972,https://pubmed.ncbi.nlm.nih.gov/38025972/,
Revisiting the role of endogenous STAT3 in HPV-positive cervical cancer cells.,J Med Virol, 2023 Nov,38009614,https://pubmed.ncbi.nlm.nih.gov/38009614/,
Protein arginine methyltransferase 6 controls erythroid gene expression and differentiation of human CD34(+) progenitor cells.,Haematologica, 2018 Jan,29025910,https://pubmed.ncbi.nlm.nih.gov/29025910/,
MiR-20a-5p promotes radio-resistance by targeting Rab27B in nasopharyngeal cancer cells.,Cancer Cell Int, 2017 Mar 1,28265202,https://pubmed.ncbi.nlm.nih.gov/28265202/,
Autophagy protects ovarian cancer-associated fibroblasts against oxidative stress.,Cell Cycle, 2016 May 18,27074587,https://pubmed.ncbi.nlm.nih.gov/27074587/,
Cannabidiol attenuates lipid metabolism and induces CB1 receptor-mediated ER stress associated apoptosis in ovarian cancer cells.,Sci Rep, 2025 Feb 5,39910152,https://pubmed.ncbi.nlm.nih.gov/39910152/,
RNA-Seq Analysis of Cisplatin and the Monofunctional Platinum(II) Complex， Phenanthriplatin， in A549 Non-Small Cell Lung Cancer and IMR90 Lung Fibroblast Cell Lines.,Cells, 2020 Dec 8,33302475,https://pubmed.ncbi.nlm.nih.gov/33302475/,
MT1-MMP Cooperates with TGF-β Receptor-Mediated Signaling to Trigger SNAIL and Induce Epithelial-to-Mesenchymal-like Transition in U87 Glioblastoma Cells.,Int J Mol Sci, 2021 Nov 30,34884812,https://pubmed.ncbi.nlm.nih.gov/34884812/,
Low Energy Electron Irradiation Is a Potent Alternative to Gamma Irradiation for the Inactivation of (CAR-)NK-92 Cells in ATMP Manufacturing.,Front Immunol, 2021 Jun 4,34149724,https://pubmed.ncbi.nlm.nih.gov/34149724/,
Preparation of pH-Responsive Tanshinone IIA-Loaded Calcium Alginate Nanoparticles and Their Anticancer Mechanisms.,Pharmaceutics, 2025 Jan 6,39861714,https://pubmed.ncbi.nlm.nih.gov/39861714/,
LncRNA MIR17HG drives cisplatin resistance partially via miR-138-5p/AKAP9 axis in cholangiocarcinoma.,Scand J Gastroenterol, 2025 Feb,39773276,https://pubmed.ncbi.nlm.nih.gov/39773276/,
The role and mechanism of JAK2/STAT3 signaling pathway regulated by m6A methyltransferase KIAA1429 in osteosarcoma.,J Bone Oncol, 2023 Feb 17,36915895,https://pubmed.ncbi.nlm.nih.gov/36915895/,
iASPP-Mediated ROS Inhibition Drives 5-Fu Resistance Dependent on Nrf2 Antioxidative Signaling Pathway in Gastric Adenocarcinoma.,Dig Dis Sci, 2020 Oct,31938994,https://pubmed.ncbi.nlm.nih.gov/31938994/,
A unique hyperdynamic dimer interface permits small molecule perturbation of the melanoma oncoprotein MITF for melanoma therapy.,Cell Res, 2023 Jan,36588115,https://pubmed.ncbi.nlm.nih.gov/36588115/,
Phosphorylation of POU3F3 Mediated Nuclear Translocation Promotes Proliferation in Non-Small Cell Lung Cancer through Accelerating ATP5PF Transcription and ATP Production.,Adv Sci (Weinh), 2025 Feb 11,39932442,https://pubmed.ncbi.nlm.nih.gov/39932442/,
Employing Piezoelectric Mg2+-Doped Hydroxyapatite to Target Death Receptor-Mediated Necroptosis: A Strategy for Amplifying Immune Activation.,Adv Sci (Weinh), 2024 Apr,38251202,https://pubmed.ncbi.nlm.nih.gov/38251202/,
Methylated tumor suppressor gene SCARA5 inhibits the proliferation， migration and invasion of nasopharyngeal carcinoma.,Epigenomics, 2023 Jun,37554122,https://pubmed.ncbi.nlm.nih.gov/37554122/,Background:SCARA5may play an important role in nasopharyngeal carcinoma.Materials & methods:PCR and immunohistochemistry were used to detect the expression and promoter methylation ofSCARA5. Cell proliferation assays， spheroid culture， flow cytometry analysis， Transwell assays and xenotransplantation tests were utilized to determine the functional effects ofSCARA5. RNA-sequencing， western blotting， immunofluorescence and dual-luciferase reporter assays were used to assessSCARA5-mediated outcomes.Results:SCARA5was downregulated by promoter methylation. Overexpression ofSCARA5inhibited cell migration， invasion and proliferation.SCARA5enhanced nasopharyngeal carcinoma cell sensitivity to chemotherapy with cisplatin and 5-fluorouracil.SCARA5drives tumor apoptosis by downregulatingHSPA2.Conclusion:SCARA5may be a useful clinical marker in nasopharyngeal carcinoma.Keywords:HSPA2; SCARA5; apoptosis; caspase 3; methylation; nasopharyngeal carcinoma.
LncRNA-42060 Regulates Tamoxifen Sensitivity and Tumor Development via Regulating the miR-204-5p/SOX4 Axis in Canine Mammary Gland Tumor Cells.,Front Vet Sci, 2021 Jun 21,34235197,https://pubmed.ncbi.nlm.nih.gov/34235197/,Tamoxifen is the drug of choice for endocrine therapy of breast cancer. Its clinical use is limited by the development of drug resistance. There is increasing evidence that long non-coding RNAs (lncRNAs) are associated with tumor drug resistance. Therefore， we established two TAM-resistant cell lines， CHMpTAMand CHMmTAM. The different expression levels of lncRNA and miRNA in CHMmTAMand CHMm were screened by RNA sequencing， and the lncRNA-miRNA interactions were analyzed. LncRNA ENSCAFG42060 (lnc-42060) was found to be significantly upregulated in drug-resistant cells and tumor tissues. Further functional validation revealed that the knockdown of lnc-42060 inhibited proliferation， migration， clone formation， restoration of TAM sensitivity， and reduction of stem cell formation in drug-resistant cells， whereas overexpression of lnc-4206 showed opposite results. Bioinformatics and dual-luciferase reporter gene assays confirmed that lnc-42060 could act as a sponge for miR-204-5p， further regulating SOX4 expression activity and thus influencing tumor cell progression. In conclusion， we screened lncRNAs and miRNAs associated with TAM resistance in canine mammary gland tumor cells for the first time. lnc-42060 served as a novel marker that may be used as an important biomarker for future diagnosis and treatment.Keywords:Sox4; canine mammary gland tumor; lncRNA; miR-204-5p; tamoxifen-resistant.
Telomerase enhances osteogenic ifferentiation of sheep bone marrow mesenchymal stem cells (BMSCs) by up-regulating PI3K/Akt pathway in vitro.,Pol J Vet Sci, 2020 Sep,33006859,https://pubmed.ncbi.nlm.nih.gov/33006859/,
Precision cut intestinal slices， a novel model of acute food allergic reactions.,Allergy, 2023 Feb,36377289,https://pubmed.ncbi.nlm.nih.gov/36377289/,Background:Food allergy affects up to 10% of the pediatric population. Despite ongoing efforts， treatment options remain limited. Novel models of food allergy are needed to study response patterns downstream of IgE-crosslinking and evaluate drugs modifying acute events. Here， we report a novel human ex vivo model that displays acute， allergen-specific， IgE-mediated smooth muscle contractions using precision cut intestinal slices (PCIS).Methods:PCIS were generated using gut tissue samples from children who underwent clinically indicated surgery. Viability and metabolic activity were assessed from 0 to 24 h. Distribution of relevant cell subsets was confirmed using single nucleus RNA sequencing. PCIS were passively sensitized using plasma from peanut allergic donors or peanut-sensitized non-allergic donors， and exposed to various stimuli including serotonin， histamine， FcɛRI-crosslinker， and food allergens. Smooth muscle contractions and mediator release functioned as readouts. A novel program designed to measure contractions was developed to quantify responses. The ability to demonstrate the impact of antihistamines and immunomodulation from peanut oral immunotherapy (OIT) was assessed.Results:PCIS viability was maintained for 24 h. Cellular distribution confirmed the presence of key cell subsets including mast cells. The video analysis tool reliably quantified responses to different stimulatory conditions. Smooth muscle contractions were allergen-specific and reflected the clinical phenotype of the plasma donor. Tryptase measurement confirmed IgE-dependent mast cell-derived mediator release. Antihistamines suppressed histamine-induced contraction and plasma from successful peanut OIT suppressed peanut-specific PCIS contraction.Conclusion:PCIS represent a novel human tissue-based model to study acute， IgE-mediated food allergy and pharmaceutical impacts on allergic responses in the gut.Keywords:PCIS; allergy model; food allergy; intestine; precision cut intestinal slices.
Radiosensitization of head and neck squamous cell carcinoma lines by DNA-PK inhibitors is more effective than PARP-1 inhibition and is enhanced by SLFN11 and hypoxia.,Int J Radiat Biol, 2019 Dec,31490091,https://pubmed.ncbi.nlm.nih.gov/31490091/,
Integrated analysis of high-throughput sequencing data reveals the key role of LINC00467 in the invasion and metastasis of testicular germ cell tumors.,Cell Death Discov, 2021 Aug 6,34362879,https://pubmed.ncbi.nlm.nih.gov/34362879/,Long noncoding RNAs (lncRNAs) are involved in various physiological and pathological processes. However， the role of lncRNAs in testicular germ cell tumor (TGCT) has been rarely reported. Our purpose is to comprehensively survey the expression and function of lncRNAs in TGCT. In this study， we used RNA sequencing to construct the lncRNA expression profiles of 13 TGCT tissues and 4 paraneoplastic tissues to explore the function of lncRNAs in TGCT. The bioinformatics analysis showed that many lncRNAs are differentially expressed in TGCT. GO and KEGG enrichment analyses revealed that the differentially expressed lncRNAs participated in various biological processes associated with tumorigenesis in cis and trans manners. Further， we found that the expression of LINC00467 was positively correlated with the poor prognosis and pathological grade of TGCT using WGCNA analysis and GEPIA database data mining. In vitro experiments revealed that LNC00467 could promote the migration and invasion of TGCT cells by regulating the expression of AKT3 and influencing total AKT phosphorylation. Further analysis of TCGA data revealed that the expression was negatively correlated with the infiltration of immune cells and the response to PD1 immunotherapy. In summary， this study is the first to construct the expression profile of lncRNAs in TGCT. It is also the first study to identify the metastasis-promoting role of LNC00467， which can be used as a potential predictor of TGCT prognosis and immunotherapeutic response to provide a clinical reference for the treatment and diagnosis of TGCT metastasis.
Tunicamycin promotes metastasis through upregulating endoplasmic reticulum stress induced GRP78 expression in thyroid carcinoma.,Cell Biosci, 2020 Oct 1,33014334,https://pubmed.ncbi.nlm.nih.gov/33014334/,Background:Thyroid cancer (TC) is the most common type of endocrine malignancy and its incidence is increasing over years. Conventional surgery， radiotherapy and chemotherapy are difficult to improve the significant effects of it due to aggression and metastasis of poorly differentiated thyroid cancer (PDTC) and anaplastic thyroid cancer (ATC)， and these are regarded as the most malignant types of TC. Glucose-regulated protein (GRP78) is the key molecule of tumor growth， apoptosis and metastasis. However， the underlying mechanisms of GRP78 in TC still require discussion. This study aimed to explore the role of GRP78 and its potential mechanism in TC.Results:GRP78 expression was increased in TC tissues when compared with adjacent normal tissues. Besides， down-regulation of GRP78 significantly inhibited the metastatic and proliferative ability of ATC cells in in vitro studies. In addition， tunicamycin-induced ER stress up-regulated the expression of GRP78， PERK and XBP1 as well as reversed the metastatic ability of GRP78 in ATC cells. Bioinformatics and statistical analysis of gene ontology (GO) enrichment and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathways for RNA-sequencing data with regard to si-GRP78 and si-control showed that GRP78 might regulate the ability of metastasis through extracellular matrix (ECM) remodeling in ATC cells， as well as the expression of ECM components such as COL1A1 and MMP13， which were highly relevant to ATC cells. The analysis of GEPIA database confirmed that high genomic amplification of MMP13 and COL1A1 in TC tissues showed correlation with TNM stage. Further western blotting analysis showed that MMP13 might be the target of GRP78 in ATC cells and ER stress could activate the expression of MMP13 that is suppressed by GRP78 depletion.Conclusions:GRP78 acts as an important regulator of metastasis under ER stress. In addition， the function of GRP78 might be mediated by ECM remodeling in ATC cells， implicating it as a therapeutic target in TC.Keywords:ER stress; GRP78; Metastasis; Thyroid cancer; Tunicamycin.
NK Cell Degranulation Triggered by Rituximab Identifies Potential Markers of Subpopulations with Enhanced Cytotoxicity toward Malignant B Cells.,Int J Mol Sci, 2024 Aug 18,39201666,https://pubmed.ncbi.nlm.nih.gov/39201666/, promising strategy in cancer immunotherapy is to restore or enhance the cytotoxicity of NK cells， among others， by activating the mechanism of antibody-dependent cellular cytotoxicity (ADCC). Monoclonal antibodies targeting tumor antigens， such as rituximab (targeting CD20)， induce NK cell-mediated ADCC and have been used to treat B cell malignancies， such as non-Hodgkin lymphoma， but not always successfully. The aim of this study was to analyze the gene expression profile of the NK cells involved in the cytolytic response stimulated by rituximab. NK cells were co-cultured with rituximab-opsonized Raji cells. Sorting into responder and non-responder groups was based on the presence of CD107a， which is a degranulation marker. RNA-seq results showed that theKITandTNFSF4genes were strongly down-regulated in the degranulating population of NK cells (responders); this was further confirmed by qRT-PCR. Both genes encode surface proteins with cellular signaling abilities， namely c-KIT and the OX40 ligand. Consistent with our findings， c-KIT was previously reported to correlate inversely with cytokine production by activated NK cells. The significance of these findings for cancer immunotherapy seems essential， as the pharmacological inhibition of c-KIT and OX40L， or gene ablation， could be further tested for the enhancement of the anti-tumor activity of NK cells in response to rituximab.Keywords:Burkitt lymphoma; CD16; NK cells; OX40L; c-KIT; mAbs; rituximab.
Mesenchymal Stem Cell-Conditioned Medium Improves Mitochondrial Dysfunction and Suppresses Apoptosis in Okadaic Acid-Treated SH-SY5Y Cells by Extracellular Vesicle Mitochondrial Transfer.,J Alzheimers Dis, 2020,33104031,https://pubmed.ncbi.nlm.nih.gov/33104031/,Background:Mesenchymal stem cells-conditioned medium (MSC-CM) provides a promising cell-free therapy for Alzheimer's disease (AD) mainly due to the paracrine of MSCs， but the precise mechanisms remain unclear. Studies suggests that mitochondrial dysfunction precedes the accumulation of amyloid-β plaques and neurofibrillary tangles， and involves in the onset and development of AD.Objective:In the present study， we evaluated the protective effects and explored the related-mitochondrial mechanisms of human umbilical cord derived MSC-CM (hucMSC-CM) in an AD model in vitro.Methods:To this end， an AD cellular model was firstly established by okadaic acid (OA)-treated SH-SY5Y cells， and then treated by hucMSC-CM to assess the oxidative stress， mitochondrial function， apoptosis， AD-related genes， and signaling pathways.Results:hucMSC-CM significantly deceased tau phosphorylated at Thr181 (p181-tau) level， which was increased in AD. hucMSC-CM also alleviated intracellular and mitochondrial oxidative stress in OA-treated SH-SY5Y cells. In addition， hucMSC-CM suppressed apoptosis and improved mitochondrial function in OA-treated SH-SY5Y cells. Flow cytometric analysis indicated that hucMSC-CM exerted the protective effects relying on or partly extracellular vesicle (EV) mitochondrial transfer from hucMSCs to OA-treated SH-SY5Y cells. Moreover， RNA sequencing data further demonstrated that hucMSC-CM regulated many AD-related genes， signaling pathways and mitochondrial function.Conclusion:These results indicated that MSC-CM or MSC-EVs containing abundant mitochondria may provide a novel potential therapeutic approach for AD.Keywords:Alzheimer’s disease; apoptosis; mesenchymal stem cell-conditioned medium; mitochondrial dysfunction; mitochondrial transfer.
Galactomannan-graft-poly(methyl methacrylate) nanoparticles induce an anti-inflammatory phenotype in human macrophages.,J Mater Chem B, 2023 Sep 13,37587844,https://pubmed.ncbi.nlm.nih.gov/37587844/,Macrophages are immune cells that can be activated into either pro-inflammatory M1 or anti-inflammatory M2 phenotypes. Attempts to modulate macrophage phenotype using drugs have been limited by targeting issues and systemic toxicity. This study investigates the effect of drug-free self-assembled hydrolyzed galactomannan-poly(methyl methacrylate) (hGM-g-PMMA) nanoparticles on the activation of the human monocyte-derived macrophage THP-1 cell line. Nanoparticles are cell compatible and are taken up by macrophages. RNA-sequencing analysis of cells exposed to NPs reveal the upregulation of seven metallothionein genes. Additionally， the secretion of pro-inflammatory and anti-inflammatory cytokines upon exposure of unpolarized macrophages and M1-like cells obtained by activation with lipopolysaccharide + interferon-γ to the NPs is reduced and increased， respectively. Finally， nanoparticle-treated macrophages promote fibroblast migrationin vitro. Overall， results demonstrate that hGM-g-PMMA nanoparticles induce the release of anti-inflammatory cytokines by THP-1 macrophages， which could pave the way for their application in the therapy of different inflammatory conditions， especially by local delivery.
Pacritinib inhibits proliferation of primary effusion lymphoma cells and production of viral interleukin-6 induced cytokines.,Sci Rep, 2024 Feb 19,38374336,https://pubmed.ncbi.nlm.nih.gov/38374336/,Primary effusion lymphoma (PEL) and a form of multicentric Castleman's disease (MCD) are both caused by Kaposi sarcoma herpesvirus (KSHV). There is a critical need for improved therapies for these disorders. The IL-6/JAK/STAT3 pathway plays an important role in the pathogenesis of both PEL and KSHV-MCD. We explored the potential of JAK inhibitors for use in PEL and KSHV-MCD， and found that pacritinib was superior to others in inhibiting the growth of PEL cell lines. Pacritinib induced apoptosis in PEL cells and inhibited STAT3 and NF-κB activity as evidenced by reduced amount of phosphorylated moieties. Pacritinib also inhibits FLT3， IRAK1， and ROS1; studies utilizing other inhibitors of these targets revealed that only FLT3 inhibitors exhibited similar cell growth inhibitory effects. FLT3's likely contribution to pacritinib's cell growth inhibition was further demonstrated by siRNA knockdown of FLT3. RNA sequencing and RT-PCR showed that many key host genes including cyclins and IL-6 were downregulated by pacritinib， while KSHV genes were variably altered. Finally， pacritinib suppressed KSHV viral IL-6-induced human IL-6 and IL-10 production in peripheral blood mononuclear cells， which may model an important step in KSHV-MCD pathogenesis. These results suggest that pacritinib warrants testing for the treatment of KSHV-MCD and PEL.
Rapid in vitro evolution of flucytosine resistance in Candida auris.,mSphere, 2025 Mar 18,40099908,https://pubmed.ncbi.nlm.nih.gov/40099908/,The pan-antifungal-resistant pathogenCandida aurishas been causing high-mortality infection outbreaks in hospitals and healthcare settings. The prodrug 5-fluorocytosine (5FC) is one of four chemical entities， but its clinical use as an antifungal drug has been limited owing to pronounced resistance. However， antifungal combination therapy with 5FC appears as a promising strategy for treatingC. aurisinfections. Here， we show that aC. aurisclinical isolate can rapidly acquire genetic mutations to mount 5FC resistance after only one to two passages under drug selection. We exploit a new bioinformatics workflow to identify genetic polymorphisms from RNA-seq data. Strikingly， we identify several mutations in theFUR1gene encoding the 5-fluorouracil convertase that normally generates the active drug. A single nonsense mutation truncates the enzyme at residue Q30*， leading to 5FC resistance due to inactive Fur1. Whole-genome sequencing analysis revealed that an indel mutation inFCY2also contributes to 5FC resistance. Furthermore， at least one out of seven adapted strains acquired enhanced 5FC tolerance without mutations in the 5FC conversion pathway. Thus， we demonstrate thatFUR1mutations are critical drivers of 5FC resistance inC. auris.IMPORTANCECandida aurisis a high-priority human fungal pathogen， causing infection outbreaks of high mortality in healthcare settings. Antifungal combination therapy with 5-fluorocytosine (5FC) is one of the emerging approaches in treatment. However， acquired 5FC resistance traits have been a matter of concern. 5FC is taken up by fungal cells via a cytosine permease and further metabolized by a cytosine deaminase to 5-fluorouracil (5FU). 5FU is then converted by the Fur1 uracil phosphoribosyltransferase into a toxic antimetabolite that disrupts fungal RNA and DNA syntheses. Mutations in these proteins are commonly associated with 5FC resistance in fungal species. Here， we show thatC. auriscan rapidly develop resistance under 5FC selective stress owing to mutational inactivation of Fur1 function. Moreover， other mechanisms that bypass mutations in the 5FC conversion pathway may also contribute to 5FC resistance traits. Finally， we have developed a tailored bioinformatics workflow that facilitates the identification of polymorphisms associated with 5FC resistance in clinical isolates.Keywords:5FC; Candida auris; FCY2; FUR1; drug resistance; evolution; flucytosine.
Exosomes derived from human urine-derived stem cells ameliorate IL-1β-induced intervertebral disk degeneration.,BMC Musculoskelet Disord, 2024 Jul 12,38997667,https://pubmed.ncbi.nlm.nih.gov/38997667/,Background:Human intervertebral disk degeneration (IVDD) is a sophisticated degenerative pathological process. A key cause of IVDD progression is nucleus pulposus cell (NPC) degeneration， which contributes to excessive endoplasmic reticulum stress in the intervertebral disk. However， the mechanisms underlying IVDD and NPC degeneration remain unclear.Methods:We used interleukin (IL)-1β stimulation to establish an NPC-degenerated IVDD model and investigated whether human urine-derived stem cell (USC) exosomes could prevent IL-1β-induced NPC degeneration using western blotting， quantitative real-time polymerase chain reaction， flow cytometry， and transcriptome sequencing techniques.Results:We successfully extracted and identified USCs and exosomes from human urine. IL-1β substantially downregulated NPC viability and induced NPC degeneration while modulating the expression of SOX-9， collagen II， and aggrecan. Exosomes from USCs could rescue IL-1β-induced NPC degeneration and restore the expression levels of SOX-9， collagen II， and aggrecan.Conclusions:USC-derived exosomes can prevent NPCs from degeneration following IL-1β stimulation. This finding can aid the development of a potential treatment strategy for IVDD.Keywords:Apoptosis; Exosomes; Intervertebral disc degeneration.
Phlecarinatones H-N: Abietane-type diterpenoids from Phlegmariurus carinatus with proliferative inhibitory effect on U251 glioblastoma cells.,Phytochemistry, 2025 Apr,39675447,https://pubmed.ncbi.nlm.nih.gov/39675447/,Thirteen abietane-type diterpenoids， including seven previously undescribed compounds and six known analogs， were isolated from the root and aerial parts of Phlegmariurus carinatus. Their structures were elucidated by comprehensive spectroscopic data analysis (UV， IR， NMR， and HRESIMS) and quantum chemical calculations (calculated ECD or13C NMR). Notably， these compounds exhibited high structural diversity. Compounds 1-8 possessed six distinct fused ring systems. Phlecarinatones I (2) and J (3) were identified as rare 6，7-seco-abietane diterpenoids featuring a five-membered lactone ring B. Compounds (1-12) were evaluated for their anti-proliferative activities in the U251 cell line. In particular， phlecarinatone I (2) exhibited potential inhibitory effects on U251 cell proliferation， with an IC50value of 13.88 ± 1.82 μM. To elucidate the underlying molecular mechanism， p53 signal pathway was enriched from our RNA-seq data. Further investigations using western blot and immunofluorescence assays confirmed that p53 expression was up-regulated in a concentration-independent manner. Additionally， molecular docking studies suggested 2 likely binds to the MDM2-p53 binding region. Finally， an shRNA-mediated MDM2 knockdown experiment provided definitive evidence that 2 acts as a potent inhibitor of glioma proliferation， operating via the modulation of the MDM2-p53 pathway. These findings suggest that 2 might be a valuable of lead compound with anti-proliferative activity.Keywords:Abietane diterpenoids; Anti-proliferative activities; Huperziaceae; Molecular docking; Phlegmariurus carinatus.
Hyperoside induces ferroptosis in chronic myeloid leukemia cells by targeting NRF2.,Mol Med, 2024 Nov 21,39573995,https://pubmed.ncbi.nlm.nih.gov/39573995/,Background:Hyperoside (quercetin-3-O-β-D-galactopyranoside) is a flavonol glycoside compound derived from plants in the Hypericum and Crataegus genera that reportedly exhibits an array of anti-inflammatory， antioxidant， and antitumor properties such that it has been used to treat various diseases. Whether it can serve as an effective treatment for chronic myeloid leukemia (CML) cells， however， has yet to be established. The present study was thus devised to assess the therapeutic effects of hyperoside on CML cells and to clarify the underlying mechanism of action.Methods:Cellular viability， proliferative activity， migration， and apoptotic death were respectively analyzed through CCK-8， EDU， transwell， and flow cytometry assays. RNA-seq and bioinformatics approaches were further employed to evaluate the mechanisms through which hyperoside influences CML cells， while analyses of reactive oxygen species (ROS) and free iron were detected with commercial kits. Transmission electron microscopy was used to assess mitochondrial morphology. Molecular docking， cellular thermal shift assay (CETSA)， and drug affinity responsive target stability (DARTS) approaches were also used to explore the ability of hyperoside to target NRF2.Results:From a mechanistic perspective， hyperoside was able to inhibit SLC7A11/GPX4 signaling in a manner that was abrogated by the ferroptosis inhibitor ferrostatin-1. NRF2 was also closely associated with the inactivation of the SLC7A11/GPX4 axis mediated by hyperoside such that overexpressing NRF2 ablated the benefits associated with hyperoside treatment.Conclusions:The present analyses indicate that hyperoside can target the NRF2/SLC7A11/GPX4 axis to induce ferroptotic CML cell death.Keywords:Chronic myeloid leukemia; Ferroptosis; Hyperoside; NRF2.
Two lncRNA signatures with cuproptosis as a novel prognostic model and clinicopathological value for endometrioid endometrial adenocarcinoma.,Aging (Albany NY), 2023 Dec 11,38085674,https://pubmed.ncbi.nlm.nih.gov/38085674/,Objective:Cuproptosis may contribute to tumorigenesis. However， the predictive value and therapeutic significance of cuproptosis-related lncRNAs (CRLs) in endometrioid endometrial adenocarcinoma (EEA) remains unknown.Methods:We obtained RNA-seq data from TCGA database and searched the Literature to identify cuproptosis-related genes. Using machine learning models， we identified prognostic lncRNAs for cuproptosis. Immune properties and drug sensitivity were investigated based on these signatures. Further， a ceRNA network was constructed by bioinformatics andin vitroexperiments were performed.Results:We determined two cuproptosis-related signatures to build the prognostic model in EEA. Afterward， the risk scores of two cuproptosis-related signatures were associated with clinicopathological molecular typing and as independent prognostic factors for EEA. In addition， we observed significant differences in immune function， checkpoints， and CD8+ T lymphocyte infiltration between the two risk groups. Furthermore， chemotherapy drugs such as AKT inhibitors exhibited lower IC50 values in the high-risk group. We speculate that ACOXL-AS1 can be served as an endogenous 'sponge' to regulate the expression of MTF1 by miR-421. Throughin vitroexperiments， we preliminarily validated the ceRNA network relationship in the cellular model.Conclusion:In EEAs， this study proposed a broad molecular signature of CRLs are promising biomarkers for predicting clinical outcomes and therapeutic responses.Keywords:EEA; cuproptosis; lncRNA.
